DATAFLOW,LAST UPDATE,freq,s_adj,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SE,2024-03,255,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SE,2024-04,260,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SE,2024-05,239,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SE,2024-06,239,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SI,2023-08,20,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SI,2023-09,20,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SI,2023-10,19,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SI,2023-11,19,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SI,2023-12,18,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SI,2024-01,17,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SI,2024-02,17,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SI,2024-03,16,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SI,2024-04,16,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SI,2024-05,15,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SI,2024-06,15,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SK,2023-08,83,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SK,2023-09,82,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SK,2023-10,81,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SK,2023-11,80,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SK,2023-12,79,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SK,2024-01,78,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SK,2024-02,77,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SK,2024-03,76,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SK,2024-04,76,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SK,2024-05,76,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,SK,2024-06,76,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,TR,2023-08,1727,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,TR,2023-09,1724,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,TR,2023-10,1642,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,TR,2023-11,1729,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,TR,2023-12,1664,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,TR,2024-01,1770,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,TR,2024-02,1697,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,TR,2024-03,1609,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,TR,2024-04,1681,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,TR,2024-05,1654,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,US,2023-08,3536,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,US,2023-09,3645,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,US,2023-10,3617,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,US,2023-11,3597,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,US,2023-12,3503,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,US,2024-01,3548,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,US,2024-02,3480,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,US,2024-03,3345,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,US,2024-04,3477,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,US,2024-05,3710,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,M,THS_PER,US,2024-06,3627,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,AT,2023-08,254,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,AT,2023-09,252,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,AT,2023-10,243,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,AT,2023-11,234,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,AT,2023-12,254,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,AT,2024-01,235,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,AT,2024-02,221,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,AT,2024-03,232,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,AT,2024-04,227,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,AT,2024-05,241,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,AT,2024-06,249,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BE,2023-08,280,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BE,2023-09,286,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BE,2023-10,294,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BE,2023-11,294,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BE,2023-12,299,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BE,2024-01,301,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BE,2024-02,304,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BE,2024-03,306,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BE,2024-04,311,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BE,2024-05,316,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BE,2024-06,315,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BG,2023-08,135,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BG,2023-09,135,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BG,2023-10,134,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BG,2023-11,134,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BG,2023-12,135,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BG,2024-01,141,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BG,2024-02,145,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BG,2024-03,144,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BG,2024-04,142,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BG,2024-05,139,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,BG,2024-06,141,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CH,2023-08,201,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CH,2023-09,207,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CH,2023-10,209,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CH,2023-11,208,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CH,2023-12,208,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CH,2024-01,206,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CH,2024-02,207,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CH,2024-03,210,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CY,2023-08,29,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CY,2023-09,29,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CY,2023-10,29,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CY,2023-11,28,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CY,2023-12,29,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CY,2024-01,29,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CY,2024-02,27,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CY,2024-03,24,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CY,2024-04,22,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CY,2024-05,20,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CY,2024-06,21,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CZ,2023-08,134,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CZ,2023-09,137,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CZ,2023-10,148,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CZ,2023-11,133,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CZ,2023-12,142,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CZ,2024-01,153,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CZ,2024-02,138,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CZ,2024-03,151,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CZ,2024-04,144,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CZ,2024-05,139,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,CZ,2024-06,141,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DE,2023-08,1342,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DE,2023-09,1358,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DE,2023-10,1374,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DE,2023-11,1389,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DE,2023-12,1406,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DE,2024-01,1425,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DE,2024-02,1447,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DE,2024-03,1468,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DE,2024-04,1485,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DE,2024-05,1495,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DE,2024-06,1496,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DK,2023-08,130,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DK,2023-09,154,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DK,2023-10,198,b
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DK,2023-11,192,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DK,2023-12,192,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DK,2024-01,193,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DK,2024-02,191,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DK,2024-03,186,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DK,2024-04,188,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DK,2024-05,189,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,DK,2024-06,190,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EA20,2023-08,11102,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EA20,2023-09,11177,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EA20,2023-10,11207,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EA20,2023-11,11160,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EA20,2023-12,11146,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EA20,2024-01,11200,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EA20,2024-02,11232,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EA20,2024-03,11143,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EA20,2024-04,11047,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EA20,2024-05,11081,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EA20,2024-06,11122,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EE,2023-08,56,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EE,2023-09,49,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EE,2023-10,47,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EE,2023-11,48,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EE,2023-12,52,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EE,2024-01,56,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EE,2024-02,57,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EE,2024-03,57,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EE,2024-04,57,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EE,2024-05,56,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EE,2024-06,56,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EL,2023-08,521,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EL,2023-09,514,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EL,2023-10,513,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EL,2023-11,511,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EL,2023-12,503,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EL,2024-01,533,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EL,2024-02,541,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EL,2024-03,505,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EL,2024-04,502,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EL,2024-05,487,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EL,2024-06,457,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,ES,2023-08,2898,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,ES,2023-09,2902,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,ES,2023-10,2888,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,ES,2023-11,2870,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,ES,2023-12,2874,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,ES,2024-01,2883,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,ES,2024-02,2870,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,ES,2024-03,2857,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,ES,2024-04,2843,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,ES,2024-05,2842,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,ES,2024-06,2831,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EU27_2020,2023-08,13109,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EU27_2020,2023-09,13231,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EU27_2020,2023-10,13332,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EU27_2020,2023-11,13268,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EU27_2020,2023-12,13290,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EU27_2020,2024-01,13350,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EU27_2020,2024-02,13340,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EU27_2020,2024-03,13295,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EU27_2020,2024-04,13198,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EU27_2020,2024-05,13206,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,EU27_2020,2024-06,13258,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FI,2023-08,209,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FI,2023-09,213,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FI,2023-10,213,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FI,2023-11,217,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FI,2023-12,215,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FI,2024-01,221,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FI,2024-02,220,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FI,2024-03,241,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FI,2024-04,237,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FI,2024-05,234,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FI,2024-06,238,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FR,2023-08,2275,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FR,2023-09,2277,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FR,2023-10,2309,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FR,2023-11,2328,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FR,2023-12,2341,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FR,2024-01,2332,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FR,2024-02,2318,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FR,2024-03,2310,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FR,2024-04,2275,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FR,2024-05,2298,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,FR,2024-06,2319,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HR,2023-08,104,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HR,2023-09,104,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HR,2023-10,102,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HR,2023-11,100,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HR,2023-12,99,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HR,2024-01,97,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HR,2024-02,95,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HR,2024-03,94,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HR,2024-04,92,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HR,2024-05,91,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HR,2024-06,90,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HU,2023-08,199,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HU,2023-09,196,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HU,2023-10,204,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HU,2023-11,207,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HU,2023-12,209,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HU,2024-01,214,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HU,2024-02,217,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HU,2024-03,215,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HU,2024-04,217,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HU,2024-05,215,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,HU,2024-06,214,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,IE,2023-08,120,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,IE,2023-09,126,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,IE,2023-10,127,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,IE,2023-11,126,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,IE,2023-12,127,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,IE,2024-01,127,
ESTAT:TEILM010(1.0),16/08/24 11:00:00,M,SA,TOTAL,T,THS_PER,IE,2024-02,117,
