title,genre,popularity
Hotel Transylvania: Transformania,"Animation,Family,Fantasy,Comedy,Adventure",690.201
Uncut Gems,"Drama,Thriller,Crime",28.281
The Leisure Seeker,"Drama,Romance,Adventure",9.28
Aladdin,"Adventure,Fantasy,Romance,Family",106.284
The Way Way Back,"Comedy,Drama",14.187
National Lampoon's Vacation,"Comedy,Adventure",24.541
White Oleander,Drama,11.63
The First King,History,14.269
Santa Sangre,"Horror,Mystery,Drama",7.046
My Name Ain't Johnny,"Crime,Drama",6.248
Dogtooth,Drama,30.652
Waking Ned,Comedy,7.546
Bud Abbott and Lou Costello Meet Frankenstein,"Comedy,Horror",8.464
Fear of Rain,"Thriller,Horror,Drama",42.276
The Wife,Drama,10.219
Troy,"Adventure,History,War,Action",54.846
The Monkey King: Reborn,"Animation,Action,Fantasy",13.335
Unpregnant,"Drama,Comedy",11.273
The Realm,"Thriller,Mystery,Drama",7.771
The Disaster Artist,"Comedy,Drama",12.928
Secret of the Wings,"Animation,Family,Fantasy,Adventure",69.346
Barbie in 'A Christmas Carol',"Animation,Family",24.482
Pi,"Mystery,Drama,Thriller",13.935
The Addams Family 2,"Animation,Adventure,Comedy,Family",232.415
Pietà,Drama,9.324
Sherlock Holmes: A Game of Shadows,"Adventure,Action,Crime,Mystery",50.902
Battlestar Galactica: Razor,"Science Fiction,Action,Drama,Thriller,TV Movie",10.93
The Taming of the Scoundrel,Comedy,17.783
To Live and Die in L.A.,"Crime,Thriller,Action",8.917
Death on the Nile,Mystery,16.835
The Kid with a Bike,Drama,8.018
Anomalisa,"Animation,Drama,Romance,Comedy",11.695
Silver Linings Playbook,"Drama,Comedy,Romance",37.824
Punch-Drunk Love,"Comedy,Drama,Romance",14.552
The Last Castle,"Action,Drama,Thriller",12.439
Brother,"Crime,Drama,Thriller",11.976
Trash,"Adventure,Crime,Drama,Thriller",10.075
Dragon Ball Z: Plan to Eradicate the Super Saiyans,"Action,Animation,Adventure",79.609
Little White Lies,"Comedy,Drama",12.351
Buffet Froid,"Comedy,Crime",6.413
How the West Was Won,Western,13.868
Macbeth,"War,Drama",8.392
John Q,"Drama,Thriller,Crime",18.969
Point Break,"Action,Thriller,Crime",22.252
La Femme Nikita,"Action,Thriller",19.551
The Edukators,"Drama,Comedy",6.031
I Hate Summer,Comedy,7.947
Chef,Comedy,14.517
The Keeper of Lost Causes,"Thriller,Mystery,Crime",13.291
The Professionals,"Western,Action,Adventure",11.181
Stargate: Continuum,"Adventure,Science Fiction,TV Movie",12.711
The End of the Tour,Drama,8.286
Show Me Love,"Comedy,Romance,Drama",7.53
42,Drama,20.517
7 Prisoners,"Drama,Crime",86.827
The Bad Seed,"Drama,Horror,Thriller",12.126
The Barbarian Invasions,"Comedy,Drama",6.922
We Were Soldiers,"Action,History,War",20.068
Say Anything...,"Romance,Comedy,Drama",16.652
Once Upon a Deadpool,"Comedy,Action,Adventure",63.279
Kick-Ass,"Action,Crime",65.605
Angst,"Crime,Drama,Horror,Thriller",6.161
8 Mile,"Music,Drama",34.805
The Princess,"Fantasy,Action",2456.15
The Tale,"Drama,TV Movie",14.161
Maze Runner: The Death Cure,"Science Fiction,Action,Adventure,Thriller",108.102
In the Loop,Comedy,8.329
Immortal Beloved,"Drama,Music,Romance",10.203
I'm Not Scared,"Mystery,Drama,Thriller,Crime",6.683
Mickey's Once Upon a Christmas,"Animation,Family,Comedy",12.818
Birdy,Drama,9.868
The Guardian,"Drama,Action",15.935
Sing,"Animation,Comedy,Family,Music",105.481
Dope,"Crime,Drama,Comedy",16.117
Little Manhattan,"Comedy,Romance",13.755
Before the Devil Knows You're Dead,"Crime,Drama,Thriller",14.485
Field of Dreams,"Drama,Fantasy,Comedy",12.582
Finding Forrester,Drama,7.859
Live Flesh,"Drama,Thriller,Romance",8.546
The World to Come,"Romance,Drama,Western",36.313
You Don't Know Jack,"Drama,TV Movie",9.412
The Postman Always Rings Twice,"Crime,Drama,Mystery,Romance,Thriller",9.038
"I'm a Cyborg, but That's OK","Drama,Comedy,Romance",7.242
Mothra vs. Godzilla,"Action,Adventure,Science Fiction",7.53
The Adam Project,"Action,Adventure,Comedy,Science Fiction",337.443
Climax,"Drama,Horror,Music",21.007
Brimstone,"Western,Mystery,Thriller,Drama",23.798
High Sierra,"Action,Adventure,Crime,Drama,Thriller",6.715
A Wednesday!,"Drama,Thriller",7.412
La Chèvre,"Comedy,Crime,Adventure",7.243
Mask,Drama,11.089
Who Am I?,"Adventure,Action,Comedy,Thriller",22.623
Snow White and the Seven Dwarfs,"Fantasy,Animation,Family",86.268
At the End of the Tunnel,"Crime,Thriller",24.179
The Space Between Us,"Romance,Adventure,Science Fiction,Drama",21.852
Closet Monster,Drama,8.005
Max,"Adventure,Drama",30.147
Suspicion,"Mystery,Romance,Thriller",10.993
Superman,"Science Fiction,Action,Adventure",41.859
Garden State,"Comedy,Drama,Romance",8.789
Strange Magic,"Music,Animation,Family,Fantasy",28.0
Kill Your Darlings,"Drama,Romance,Thriller",14.349
The Kissing Booth 3,"Romance,Comedy",105.389
Brain on Fire,Drama,13.832
I Confess,"Crime,Drama,Thriller",7.817
Pump Up the Volume,"Music,Drama",8.116
Notes on a Scandal,"Drama,Romance",10.235
Team Thor: Part 2,"Science Fiction,Comedy,Fantasy",18.032
Scarecrow,Drama,6.23
Terms of Endearment,"Drama,Comedy",8.589
Hoosiers,"Drama,Family",9.706
Calvary,Drama,7.344
The Fly,"Drama,Horror,Science Fiction",11.118
The Electrical Life of Louis Wain,"Drama,History,Comedy",19.656
The Woman Next Door,"Drama,Romance",5.422
The Visitors,"Fantasy,Comedy",11.933
The Doors,"Music,Drama",14.089
Lady and the Tramp,"Family,Animation,Romance",60.973
Elephant,"Crime,Drama",19.321
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Adventure,Family,Fantasy",130.933
The Outfit,"Crime,Drama,Thriller",460.021
Barney's Version,"Comedy,Drama",8.63
Jesus Christ Superstar,"Music,History,Drama",14.315
The Hudsucker Proxy,"Comedy,Drama",9.672
The Virgin Suicides,"Drama,Romance",17.881
Pieces of a Woman,Drama,10.502
The Starling,Drama,28.344
Snowden,"Drama,History,Crime,Thriller",18.821
The Man from U.N.C.L.E.,"Comedy,Action,Adventure",28.562
Sleep Tight,"Thriller,Horror",23.407
Remember Me,"Drama,Romance",20.703
Luxo Jr.,"Animation,Comedy",9.162
The Place,"Drama,Thriller,Mystery",8.199
Scooby-Doo and the Alien Invaders,"Animation,Family,Comedy,Mystery,Science Fiction,Adventure,Fantasy",18.648
The Proposition,"Action,Adventure,Crime,Drama,Thriller,Western",9.689
Lolita,Drama,58.231
Master and Commander: The Far Side of the World,"Adventure,Drama,War",19.296
The Spanish Apartment,"Drama,Comedy,Romance",11.122
Mary and The Witch's Flower,"Fantasy,Adventure,Animation",19.293
Anthropoid,"History,Thriller,War",22.896
Concussion,"Drama,History",12.537
Ruby Sparks,"Comedy,Romance,Fantasy,Drama",11.18
Barbie and the Magic of Pegasus 3-D,"Animation,Family,Romance",57.24
Body Heat,"Crime,Thriller,Romance",15.342
Descendants,"Family,Music,Adventure,Comedy,Fantasy,TV Movie",68.725
Gia,"Romance,Drama",17.338
Quo Vadis,"Drama,History,Romance",17.139
Cleopatra,"Drama,History,Romance",24.867
Read My Lips,"Crime,Drama,Romance,Thriller",6.618
Love Actually,"Comedy,Romance,Drama",25.546
St. Vincent,Comedy,19.488
Inland Empire,"Drama,Horror,Mystery,Fantasy",11.642
The Cincinnati Kid,Drama,8.965
The Founder,"Drama,History",32.841
Lords of Dogtown,Drama,13.8
Love in the Afternoon,"Comedy,Crime,Drama,Romance",8.139
The Proposal,"Comedy,Romance,Drama",109.605
Toc Toc,Comedy,20.489
The Nice Guys,"Comedy,Crime,Action",33.613
Barbie: The Princess & The Popstar,"Family,Animation",36.731
Knick Knack,"Animation,Family,Comedy",7.433
Goodbye Christopher Robin,"Family,History,Drama",15.914
An American in Paris,"Comedy,Music,Romance",9.329
Heidi,"Adventure,Family",13.989
The Light Between Oceans,"Drama,Romance",22.84
The Getaway,"Action,Crime,Thriller",12.336
Maleficent,"Fantasy,Adventure,Action,Family,Romance",99.454
The Hunchback of Notre Dame,"Drama,Animation,Family",47.872
Ong Bak: Muay Thai Warrior,"Action,Thriller",70.701
This Boy's Life,Drama,13.503
Speed,"Action,Adventure,Crime",35.863
Natural Born Killers,"Crime,Thriller,Drama",22.816
A Fall from Grace,"Drama,Fantasy,Thriller",13.235
Paterson,"Comedy,Drama,Romance",10.306
Shin Godzilla,"Action,Science Fiction,Horror",28.631
Starred Up,Drama,10.195
The Punisher: Dirty Laundry,"Drama,Action,Thriller",8.665
Ant-Man,"Science Fiction,Action,Adventure",100.885
The Land Before Time,"Family,Animation,Adventure",15.762
Pinocchio,"Animation,Family",110.245
Buffalo '66,"Drama,Romance,Comedy",16.291
Easy Rider,"Adventure,Drama",13.494
Licorice Pizza,"Drama,Comedy",30.111
Eternals,"Science Fiction,Action,Adventure",449.695
Audition,"Horror,Mystery,Drama,Thriller",15.595
"20,000 Leagues Under the Sea","Adventure,Drama,Family,Fantasy,Science Fiction",12.013
Ammonite,"Romance,Drama",16.397
Crazy Rich Asians,"Comedy,Drama,Romance",23.257
The Admiral: Roaring Currents,"War,Action,Drama,History",14.594
The Unbearable Lightness of Being,"Comedy,Romance,Drama",11.262
The High Note,"Romance,Comedy,Music,Drama",11.67
The Christmas Chronicles,"Comedy,Adventure,Family,Fantasy",20.759
The Dark Valley,"Drama,Thriller",7.172
Conviction,Drama,10.503
...And Justice for All,"Crime,Drama,Thriller",11.143
"Good Night, and Good Luck.","Drama,History",6.697
Love at Second Sight,"Comedy,Drama,Romance,Fantasy",15.49
MFKZ,"Science Fiction,Animation,Action,Crime",9.339
What Maisie Knew,Drama,7.341
The Black Stallion,"Family,Adventure",10.948
Rab Ne Bana Di Jodi,"Comedy,Drama,Romance",10.126
Gremlins,"Fantasy,Horror,Comedy",21.843
WarGames,"Thriller,Science Fiction,Drama",11.554
The Spacewalker,"Adventure,Drama,History,Thriller",10.111
The Sons of Katie Elder,Western,8.876
The Great Train Robbery,"Crime,Action,Western",7.445
My Brother Chases Dinosaurs,"Comedy,Family",7.726
Blue Is the Warmest Color,"Romance,Drama",18.959
Monsieur Lazhar,"Drama,Comedy",5.409
Miracle,"Drama,History",10.87
Little Children,"Drama,Romance,Comedy",14.672
Escape from New York,"Science Fiction,Action",15.929
The Courier,"Thriller,History,Drama",65.383
T-34,"War,Action,Drama,History",14.801
Raw,"Drama,Horror",14.899
The Seven Year Itch,"Comedy,Romance",12.861
Rakka,"Action,Science Fiction,Horror",4.856
A Fantastic Woman,Drama,9.618
Transamerica,Drama,7.107
A Hard Day,"Action,Crime,Thriller",15.929
The Absent One,Thriller,12.154
The Fearless Vampire Killers,"Comedy,Horror",12.867
The Rock,"Action,Adventure,Thriller",28.807
Pirates of Silicon Valley,Drama,7.514
Holidate,"Comedy,Romance",20.261
The Connection,"Action,Crime,Thriller",10.115
Cazuza: Time Doesn't Stop,"Drama,Music,History",4.795
Lone Star,"Drama,Mystery,Romance",7.498
Tom Clancy's Without Remorse,"Action,Thriller",98.968
Nerve,"Mystery,Adventure,Crime",27.036
Le Gendarme de Saint-Tropez,Comedy,13.831
One Night in Miami...,Drama,10.246
The Little Girl Who Lives Down the Lane,"Drama,Mystery,Thriller",7.183
From Russia with Love,"Action,Thriller,Adventure",30.964
Caché,"Mystery,Drama,Thriller",6.802
An Officer and a Spy,"History,Drama,Thriller",11.895
Bad Lieutenant,"Crime,Drama",13.829
Shooter,"Action,Drama,Mystery,Thriller,Crime",57.401
Benny & Joon,"Comedy,Drama",9.702
Brubaker,"Crime,Drama",9.873
Paddington,"Comedy,Adventure,Family",38.282
Radio Days,"Comedy,Drama,Music",7.625
Top Secret!,Comedy,12.447
Lorenzo's Oil,Drama,8.503
Traffic,"Thriller,Drama,Crime",18.275
High Strung,"Music,Romance,Drama",10.817
Miss Violence,Drama,10.097
Theorem,"Mystery,Drama",8.32
Ringu,"Horror,Thriller",14.817
My Own Private Idaho,"Drama,Adventure",15.252
Rose Island,"Comedy,Adventure",10.509
Take Shelter,"Thriller,Drama,Horror",11.5
The Three Burials of Melquiades Estrada,"Adventure,Crime,Drama,Mystery,Western",8.939
Emma.,"Comedy,Romance",46.678
Amanda,Drama,8.204
Breathe,Drama,7.847
Invisibles,"Comedy,Drama",6.682
Boy Erased,Drama,10.875
Dragons: Gift of the Night Fury,"Animation,Comedy,Adventure,Family",28.926
"The Legend of Al, John and Jack","Comedy,Crime",5.875
Thirst,"Drama,Horror,Thriller",9.902
Bitter Moon,"Thriller,Drama,Romance",19.92
Witness,"Crime,Drama,Romance,Thriller",16.603
Galaxy Quest,"Comedy,Science Fiction,Adventure",15.347
Rosencrantz & Guildenstern Are Dead,"Comedy,Drama",6.841
The Holiday,"Comedy,Romance",16.927
Love Hard,"Comedy,Romance",15.559
Disconnect,"Drama,Thriller",8.572
A Princess for Christmas,"Comedy,Family,TV Movie,Romance",22.742
The Next Three Days,"Romance,Drama,Thriller,Crime",36.588
New Police Story,"Action,Thriller,Crime,Drama",17.932
The Negotiator,"Action,Crime,Drama,Thriller",18.252
School of Rock,"Comedy,Music,Family",26.162
Radio,Drama,62.642
Meet Me in St. Louis,"Comedy,Drama,Romance,Family",8.195
Before the Fall,Drama,9.067
22 vs. Earth,"Family,Comedy,Fantasy,Animation",104.509
AINBO: Spirit of the Amazon,"Adventure,Animation,Family,Fantasy",130.092
The Birdcage,Comedy,11.131
Vice,"Drama,History,Comedy",16.962
Jappeloup,Drama,5.16
Holy Motors,"Drama,Fantasy",11.284
The Girl Who Kicked the Hornet's Nest,"Action,Thriller,Crime,Mystery",11.546
Monsieur Hulot's Holiday,Comedy,7.48
Handsome Devil,Drama,12.311
The Lucky One,"Drama,Romance",31.731
Soul Surfer,"Family,Drama",45.723
Sholay,Action,8.075
127 Hours,"Adventure,Drama,Thriller",21.795
The Last Detail,"Comedy,Drama",7.085
Bad Boys,"Crime,Drama,Thriller",11.906
Sideways,"Comedy,Drama,Romance",10.713
Grease Live,"TV Movie,Music",10.461
Fright Night,"Comedy,Horror",22.657
The Great Mouse Detective,"Animation,Family,Adventure,Mystery",14.64
The Assassination of Jesse James by the Coward Robert Ford,"Action,Drama,Western",15.708
Malcolm & Marie,"Drama,Romance",23.717
Husbands and Wives,"Romance,Comedy,Drama",6.354
The Emperor's Club,Drama,8.715
The Lost Boys,"Horror,Comedy",14.779
A River Runs Through It,"Drama,Family",15.695
Shazam!,"Action,Comedy,Fantasy",186.503
Street Flow,"Drama,Crime",8.146
Mud,Drama,10.497
Gods and Monsters,Drama,5.049
The King of Staten Island,"Comedy,Drama",14.936
Futurama: Into the Wild Green Yonder,"Animation,Comedy,Science Fiction,TV Movie",14.502
American Graffiti,"Comedy,Drama",12.825
The Science of Sleep,"Comedy,Drama,Fantasy",7.408
Booksmart,Comedy,22.38
Bad Boy Bubby,"Crime,Drama,Comedy",5.31
The Protector,"Action,Crime,Drama,Thriller",59.783
Rumble Fish,"Action,Crime,Drama",9.798
Dolemite Is My Name,"Drama,Comedy,History",10.92
Jurassic World Dominion,"Adventure,Action,Science Fiction",10436.917
The Kings of Summer,"Comedy,Drama",18.752
Columbus,Drama,12.183
The Accused,Drama,11.308
The Lovely Bones,"Fantasy,Drama",35.161
Blood Red Sky,"Horror,Thriller,Action",64.313
Ready or Not,"Comedy,Horror,Thriller",42.263
Finding Dory,"Adventure,Animation,Comedy,Family",52.156
Mission: Impossible - Ghost Protocol,"Action,Thriller,Adventure",70.684
Wild at Heart,"Comedy,Crime,Thriller",11.629
Spencer,Drama,29.135
Justice League: Throne of Atlantis,"Science Fiction,Action,Animation,Adventure",28.346
Son of Batman,"Animation,Action,Adventure",19.93
What's Love Got to Do with It,"Drama,Music",9.685
Chasing Mavericks,Drama,10.251
The Spy Who Came in from the Cold,"Drama,Thriller",6.434
365 Days,"Romance,Drama",54.317
Juno,"Comedy,Drama,Romance",15.327
Plus One,"Romance,Comedy,Drama",10.74
First Man,"History,Drama",29.697
The Innocents,"Drama,History",8.196
Ichi the Killer,"Action,Crime,Horror",17.522
Metropolis,"Animation,Science Fiction",21.875
Castello Cavalcanti,Comedy,4.461
Barbie as Rapunzel,"Animation,Family",63.307
Animal House,Comedy,21.82
Eye in the Sky,"Drama,Thriller,War",13.348
The Towering Inferno,"Action,Drama,Thriller",8.813
Rocky IV,Drama,49.37
Nightmare Alley,"Crime,Drama,Thriller",184.853
First Cow,"Drama,Western",15.047
Feed,Drama,9.244
Lawless,"Crime,Drama,Western",40.813
Love & Other Drugs,"Drama,Comedy,Romance",110.362
True Lies,"Action,Thriller",27.848
Dug's Special Mission,"Animation,Comedy,Family",8.89
Naruto: Guardians of the Crescent Moon Kingdom,"Adventure,Animation,Action",68.591
The Exorcism of God,Horror,1837.94
First Reformed,Drama,18.576
Last Holiday,"Adventure,Comedy,Drama",27.026
Mickey's Twice Upon a Christmas,"Animation,Family",15.085
Shaolin Soccer,"Action,Comedy",47.694
Last Tango in Paris,"Drama,Romance",15.938
Ladyhawke,"Adventure,Comedy,Drama,Fantasy",10.187
Hearts Beat Loud,"Music,Drama,Comedy,Family",10.132
The Darkest Minds,"Science Fiction,Action,Drama,Romance,Adventure,Thriller",37.525
Patriots Day,"Action,Crime,Drama,History,Thriller",26.795
Far from the Madding Crowd,"Drama,Romance",12.847
The Accountant,"Crime,Thriller,Drama",28.823
Re-Animator,"Science Fiction,Comedy,Horror",14.274
Paddleton,"Comedy,Drama",7.581
Point Blank,"Crime,Thriller,Drama",6.454
Benny's Video,"Crime,Drama,Thriller",7.126
Quest for Fire,"Adventure,Drama",8.05
Cinderella,"Family,Fantasy,Animation,Romance",150.855
The Princess Switch,Romance,19.384
Comment c'est Loin,Comedy,3.918
The Andromeda Strain,"Science Fiction,Thriller",10.717
Naked Lunch,"Crime,Drama",11.217
Marshland,Thriller,11.577
"Extremely Wicked, Shockingly Evil and Vile",Crime,23.521
Mr. Holland's Opus,"Drama,Music,Family",9.341
Mary Shelley,"Drama,Romance",17.763
The Changeling,Horror,9.114
The Dead Zone,"Thriller,Horror,Science Fiction",15.014
Charlie and the Chocolate Factory,"Adventure,Comedy,Family,Fantasy",166.608
The Spirit of Christmas,"Romance,Drama,Fantasy,TV Movie",8.892
Armour of God,"Adventure,Action,Comedy",19.348
Shallow Grave,"Crime,Thriller",7.324
Get Carter,"Crime,Thriller",11.011
M*A*S*H,"Comedy,Drama,War",11.035
The Report,"Thriller,Drama",11.16
I See You,"Thriller,Mystery,Horror,Crime",72.372
The First Time,"Drama,Comedy,Romance",23.972
Excalibur,"Adventure,Fantasy",15.111
Howards End,"Drama,Romance",9.641
Raising Arizona,"Comedy,Crime",13.274
Batman: Soul of the Dragon,"Animation,Action,Adventure,Crime,Fantasy",36.384
Never Back Down: No Surrender,"Drama,Action",54.559
Suck Me Shakespeer,Comedy,12.798
Fantasia 2000,"Animation,Family,Music",13.211
Five,Comedy,5.987
Wild,Drama,11.889
Scooby-Doo! Return to Zombie Island,"Animation,Comedy,Family,Adventure",22.552
Le Brio,"Drama,Comedy",8.43
Reds,"Drama,History,Romance",10.132
Funny Face,"Music,Comedy,Romance",16.036
Monsters University,"Animation,Family",90.309
Silkwood,"Drama,Thriller",6.239
A.I. Artificial Intelligence,"Drama,Science Fiction,Adventure",24.341
Radiofreccia,"Drama,Music",4.002
Love Don't Co$t a Thing,"Comedy,Drama,Family,Romance",35.453
Amistad,"Drama,History,Mystery",4.15
Stardust Memories,"Comedy,Drama,Romance",6.841
The Full Monty,Comedy,11.681
The Isle,"Drama,Thriller",8.586
The Matrix Reloaded,"Adventure,Action,Thriller,Science Fiction",35.167
The Medium,"Horror,Thriller",125.551
Facing Windows,"Drama,Romance",7.3
The Trouble with Harry,"Comedy,Mystery,Thriller",7.83
The Sweet Hereafter,Drama,7.255
Capote,"Crime,Drama",8.008
This Must Be the Place,Drama,6.79
Don't Move,"Drama,Romance",7.782
Crows Zero,Action,11.086
The Rainmaker,"Drama,Crime,Thriller",16.628
Moby Dick,"Adventure,Drama",8.403
