job_title,salary,salary_currency
Data Architect,257600,USD
Research Engineer,257400,USD
Applied Scientist,257400,USD
Research Engineer,257400,USD
Research Engineer,257400,USD
Data Engineer,257400,USD
AI Architect,257250,USD
Machine Learning Engineer,257000,USD
Data Scientist,257000,USD
Machine Learning Engineer,257000,USD
Data Scientist,257000,USD
Applied Scientist,256100,USD
Data Scientist,256000,USD
ML Engineer,256000,USD
Machine Learning Engineer,255800,USD
Machine Learning Engineer,255800,USD
Machine Learning Engineer,255800,USD
Machine Learning Engineer,255800,USD
Machine Learning Engineer,255800,USD
Machine Learning Engineer,255800,USD
Machine Learning Engineer,255800,USD
Machine Learning Engineer,255800,USD
Data Engineer,255800,USD
Machine Learning Engineer,255800,USD
Data Engineer,255475,USD
Data Scientist,255475,USD
Machine Learning Engineer,255360,USD
Machine Learning Engineer,255000,USD
AI Engineer,255000,USD
Data Scientist,255000,USD
Machine Learning Engineer,255000,USD
Data Engineer,255000,USD
Data Engineer,255000,USD
Data Engineer,255000,USD
Data Scientist,255000,USD
Data Science Manager,255000,USD
Machine Learning Engineer,255000,USD
Data Scientist,254900,USD
Data Analytics Manager,254500,USD
Machine Learning Engineer,254400,USD
Research Scientist,254270,USD
Research Scientist,254270,USD
Machine Learning Engineer,254000,USD
Data Engineer,254000,USD
Machine Learning Engineer,254000,USD
Machine Learning Engineer,254000,USD
Data Engineer,254000,USD
Data Scientist,254000,USD
Data Engineer,254000,USD
Machine Learning Engineer,254000,USD
Machine Learning Engineer,254000,USD
Data Engineer,254000,USD
Data Engineer,254000,USD
Data Engineer,253792,USD
Research Scientist,253750,USD
Research Scientist,253750,USD
Data Scientist,253430,USD
Data Scientist,253430,USD
Data Scientist,253430,USD
Data Scientist,253430,USD
Data Scientist,253430,USD
Data Engineer,253200,USD
Research Scientist,253000,USD
Machine Learning Engineer,253000,USD
Data Scientist,253000,USD
Machine Learning Engineer,253000,USD
Machine Learning Engineer,253000,USD
Data Scientist,253000,USD
Machine Learning Engineer,253000,USD
Applied Scientist,253000,USD
Research Engineer,253000,USD
Research Engineer,253000,USD
Machine Learning Engineer,253000,USD
Research Engineer,253000,USD
Research Scientist,252990,USD
Research Scientist,252990,USD
Applied Scientist,252990,USD
Data Architect,252000,USD
Data Scientist,252000,USD
Data Scientist,252000,USD
Machine Learning Scientist,252000,USD
Data Engineer,252000,USD
Data Engineer,252000,USD
Data Engineer,252000,USD
Data Engineer,252000,USD
Data Engineer,252000,USD
Data Engineer,252000,USD
Data Engineer,252000,USD
Data Scientist,252000,USD
Data Engineer,252000,USD
Data Engineer,252000,USD
Data Engineer,252000,USD
Data Engineer,252000,USD
Data Engineer,252000,USD
Data Engineer,252000,USD
Data Engineer,252000,USD
Data Engineer,252000,USD
Data Engineer,252000,USD
Data Engineer,252000,USD
Data Engineer,252000,USD
Data Engineer,252000,USD
Machine Learning Engineer,251250,USD
Data Engineer,251250,USD
ML Engineer,251000,USD
Machine Learning Engineer,250944,USD
Machine Learning Engineer,250900,USD
Machine Learning Engineer,250900,USD
Machine Learning Engineer,250900,USD
Machine Learning Engineer,250900,USD
Applied Scientist,250900,USD
Data Scientist,250830,USD
Machine Learning Researcher,250800,USD
ML Engineer,250800,USD
Research Scientist,250800,USD
Research Scientist,250800,USD
Research Scientist,250800,USD
Machine Learning Engineer,250500,USD
Machine Learning Engineer,250500,USD
Machine Learning Engineer,250500,USD
Data Architect,250500,USD
Data Architect,250500,USD
Director of Data Science,250300,USD
Applied Scientist,250000,USD
Applied Scientist,250000,USD
Data Science,250000,USD
Machine Learning Engineer,250000,USD
Applied Scientist,250000,USD
Research Scientist,250000,USD
ML Engineer,250000,USD
Machine Learning Engineer,250000,USD
Applied Scientist,250000,USD
Analytics Engineer,250000,USD
Data Product Manager,250000,USD
Data Architect,250000,USD
Machine Learning Scientist,250000,USD
Head of Data,250000,USD
Machine Learning Engineer,250000,USD
Data Scientist,250000,USD
Machine Learning Engineer,250000,USD
Data Science,250000,USD
Data Engineer,250000,USD
Data Engineer,250000,USD
Machine Learning Engineer,250000,USD
Research Analyst,250000,USD
Data Scientist,250000,USD
Machine Learning Engineer,250000,USD
Machine Learning Engineer,250000,USD
Data Scientist,250000,USD
Research Engineer,250000,USD
Applied Scientist,250000,USD
Machine Learning Infrastructure Engineer,250000,USD
Data Scientist,250000,USD
Data Engineer,250000,USD
Analytics Engineer,250000,USD
Machine Learning Scientist,250000,USD
Data Analyst,250000,USD
Data Lead,250000,USD
Data Strategy Manager,250000,USD
Data Engineer,250000,USD
Data Engineer,250000,USD
Machine Learning Engineer,250000,USD
Data Scientist,250000,USD
Data Engineer,250000,USD
Data Analyst,250000,USD
Data Engineer,250000,USD
Machine Learning Engineer,250000,USD
Machine Learning Engineer,250000,USD
Research Engineer,250000,USD
Data Scientist,250000,USD
Data Scientist,250000,USD
Applied Scientist,250000,USD
Machine Learning Engineer,250000,USD
Research Engineer,250000,USD
Research Scientist,250000,USD
Research Scientist,250000,USD
Data Analyst,250000,USD
Machine Learning Engineer,250000,USD
Data Engineer,250000,USD
Data Scientist,250000,USD
Data Engineer,250000,USD
Applied Scientist,250000,USD
Research Scientist,250000,USD
Machine Learning Engineer,250000,USD
Machine Learning Engineer,250000,USD
Data Scientist,250000,USD
Data Engineer,250000,USD
Research Scientist,250000,USD
Machine Learning Engineer,250000,USD
Data Analyst,250000,USD
Data Engineer,250000,USD
Research Scientist,250000,USD
Data Engineer,250000,USD
Data Engineer,250000,USD
Data Engineer,250000,USD
Data Scientist,250000,USD
Data Engineer,250000,USD
Data Engineer,250000,USD
Research Scientist,250000,USD
Data Engineer,250000,USD
Research Engineer,250000,USD
ETL Developer,250000,USD
ETL Developer,250000,USD
Data Engineer,250000,USD
Data Engineer,250000,USD
Analytics Engineer,250000,USD
Analytics Engineer,250000,USD
Data Engineer,250000,USD
ETL Developer,250000,USD
Data Architect,250000,USD
Data Engineer,250000,USD
Cloud Data Architect,250000,USD
Data Engineer,250000,USD
Data Architect,250000,USD
Data Engineer,250000,USD
Director of Data Science,250000,CAD
Director of Data Science,250000,USD
Machine Learning Engineer,250000,USD
Data Engineer,250000,TRY
Applied Scientist,249700,USD
Data Scientist,249600,USD
Research Engineer,249500,USD
Data Scientist,249500,USD
Research Scientist,249500,USD
Applied Scientist,249300,USD
Director of Data Science,249300,USD
Director of Data Science,249300,USD
Data Science Manager,249260,USD
Machine Learning Engineer,248700,USD
Data Scientist,248600,USD
Data Scientist,248600,USD
Machine Learning Software Engineer,248400,USD
Machine Learning Engineer,248100,USD
Research Scientist,248100,USD
Research Scientist,248100,USD
Research Scientist,248100,USD
Research Scientist,248100,USD
Data Scientist,248100,USD
Research Scientist,248100,USD
Research Scientist,248100,USD
Applied Scientist,248100,USD
Research Scientist,248100,USD
Applied Scientist,248100,USD
Applied Scientist,248100,USD
Research Scientist,248100,USD
Research Scientist,248100,USD
Research Scientist,248100,USD
Research Scientist,248100,USD
Data Engineer,248000,USD
Research Scientist,247600,USD
Data Scientist,247600,USD
Research Scientist,247600,USD
Data Scientist,247600,USD
Research Scientist,247600,USD
Research Scientist,247600,USD
Research Scientist,247600,USD
Research Scientist,247600,USD
Research Scientist,247600,USD
Data Scientist,247600,USD
Data Scientist,247600,USD
Machine Learning Engineer,247500,USD
Data Engineer,247500,USD
Data Engineer,247500,USD
Machine Learning Engineer,247500,USD
Machine Learning Engineer,247500,USD
Machine Learning Engineer,247500,USD
Machine Learning Engineer,247500,USD
Machine Learning Engineer,247500,USD
Head of Data,247500,USD
Head of Data,247500,USD
Machine Learning Engineer,247500,USD
Machine Learning Engineer,247500,USD
Machine Learning Engineer,247500,USD
Machine Learning Engineer,247500,USD
Business Intelligence Engineer,247500,USD
Machine Learning Engineer,247500,USD
Machine Learning Engineer,247500,USD
Business Intelligence Engineer,247500,USD
Machine Learning Engineer,247500,USD
Business Intelligence Engineer,247500,USD
Machine Learning Engineer,247500,USD
Business Intelligence Engineer,247500,USD
Machine Learning Engineer,247500,USD
Machine Learning Engineer,247500,USD
Machine Learning Engineer,247500,USD
Machine Learning Engineer,247500,USD
Machine Learning Engineer,247500,USD
Machine Learning Engineer,247500,USD
Machine Learning Engineer,247500,USD
Machine Learning Engineer,247500,USD
Machine Learning Engineer,247500,USD
Machine Learning Engineer,247500,USD
Data Science Lead,247500,USD
Data Science Manager,247500,USD
Machine Learning Engineer,247500,USD
Data Scientist,247500,USD
Data Engineer,247500,USD
Data Scientist,247300,USD
Data Engineer,247300,USD
Data Engineer,247300,USD
Data Engineer,247300,USD
Data Engineer,247300,USD
Data Engineer,247300,USD
MLOps Engineer,247300,USD
Data Engineer,247300,USD
Data Engineer,247300,USD
Data Engineer,247300,USD
Data Engineer,247300,USD
Data Engineer,247300,USD
Data Engineer,247300,USD
Data Engineer,247300,USD
Data Engineer,247300,USD
Data Engineer,247300,USD
Data Engineer,247300,USD
Data Engineer,247300,USD
Data Scientist,247250,USD
Research Scientist,247250,USD
ML Engineer,247250,USD
Research Scientist,247250,USD
Data Engineer,247250,USD
Head of Data,247000,USD
Machine Learning Infrastructure Engineer,247000,USD
Director of Data Science,247000,USD
Data Architect,246500,USD
Applied Scientist,246500,USD
Data Scientist,246100,USD
Business Intelligence,246000,USD
Data Engineer,246000,USD
Data Scientist,246000,USD
Machine Learning Engineer,246000,USD
Machine Learning Engineer,246000,USD
Machine Learning Engineer,245700,USD
Machine Learning Engineer,245700,USD
Machine Learning Engineer,245700,USD
Machine Learning Engineer,245700,USD
Research Scientist,245400,USD
Data Science Manager,245100,USD
Data Science Manager,245100,USD
Data Science Manager,245100,USD
Data Science Manager,245100,USD
Data Science Manager,245100,USD
Data Science Manager,245100,USD
Data Science Manager,245100,USD
Data Science Manager,245100,USD
Data Science Manager,245100,USD
Data Scientist,245000,USD
Data Scientist,245000,USD
Machine Learning Engineer,245000,USD
Head of Machine Learning,245000,USD
Machine Learning Engineer,245000,USD
Data Engineer,245000,USD
Research Engineer,245000,USD
Data Engineer,245000,USD
Data Scientist,245000,USD
Research Engineer,245000,USD
Research Engineer,245000,USD
Research Scientist,245000,USD
Research Scientist,245000,USD
Data Scientist,245000,USD
Data Science Engineer,245000,USD
Data Scientist,245000,USD
Data Scientist,245000,USD
Data Engineer,245000,USD
Data Science,245000,USD
Data Scientist,245000,USD
Data Scientist,245000,USD
Data Scientist,245000,USD
Data Engineer,245000,USD
Data Scientist,245000,USD
Research Engineer,245000,USD
Research Engineer,245000,USD
Analytics Engineer,245000,USD
Data Engineer,245000,USD
ML Engineer,245000,USD
Data Engineer,245000,USD
ML Engineer,245000,USD
Research Engineer,245000,USD
Data Scientist,245000,USD
Computer Vision Engineer,245000,USD
Data Engineer,245000,USD
Data Scientist,245000,USD
Data Scientist,245000,USD
Data Scientist,245000,USD
Data Scientist,245000,USD
Analytics Engineer,245000,USD
Data Scientist,245000,USD
Data Science,244868,USD
Data Scientist,244800,USD
Analytics Engineer,244400,USD
Data Scientist,244000,USD
Data Scientist,244000,USD
Data Science Lead,244000,USD
Data Scientist,243900,USD
Data Engineer,243900,USD
Data Scientist,243800,USD
Data Scientist,243800,USD
Data Engineer,243600,USD
Data Science,243500,USD
Machine Learning Engineer,243500,USD
Data Science Manager,243225,USD
Head of Data,243000,USD
Data Science,243000,USD
Data Engineer,243000,USD
Data Engineer,243000,USD
ML Engineer,243000,USD
Machine Learning Engineer,242921,USD
Machine Learning Engineer,242921,USD
Data Engineer,242100,USD
Data Architect,242100,USD
Data Analytics Manager,242100,USD
Computational Biologist,242000,CAD
AI Software Engineer,242000,USD
Machine Learning Engineer,242000,USD
Machine Learning Scientist,242000,CAD
Machine Learning Engineer,242000,CAD
Data Scientist,242000,USD
Data Strategist,242000,USD
Data Scientist,242000,USD
AI Engineer,242000,USD
Data Scientist,242000,USD
Data Engineer,242000,USD
Data Engineer,242000,USD
Data Engineer,242000,USD
Data Engineer,241871,USD
Machine Learning Engineer,241300,USD
Business Intelligence Engineer,241300,USD
Data Engineer,241000,USD
Machine Learning Engineer,241000,USD
Data Engineer,241000,USD
Data Engineer,241000,USD
Machine Learning Engineer,241000,USD
Data Science Manager,241000,USD
Prompt Engineer,240960,USD
Research Engineer,240960,USD
Research Engineer,240960,USD
Research Engineer,240960,USD
Research Engineer,240960,USD
Machine Learning Engineer,240810,USD
Data Engineer,240500,USD
Data Engineer,240500,USD
Machine Learning Engineer,240500,USD
Data Engineer,240500,USD
Data Engineer,240500,USD
Data Engineer,240500,USD
Data Engineer,240500,USD
Data Engineer,240500,USD
Data Engineer,240500,USD
Data Analyst,240500,USD
Data Scientist,240350,USD
Machine Learning Engineer,240200,USD
AI Engineer,240000,USD
Data Integration Specialist,240000,USD
Data Scientist,240000,USD
Research Scientist,240000,USD
Data Science,240000,USD
Data Science Manager,240000,USD
ML Engineer,240000,USD
Robotics Software Engineer,240000,USD
Data Scientist,240000,USD
Data Scientist,240000,USD
Research Engineer,240000,USD
Data Science,240000,USD
Machine Learning Engineer,240000,USD
Data Engineer,240000,USD
Data Scientist,240000,USD
Research Scientist,240000,USD
Machine Learning Engineer,240000,USD
Machine Learning Engineer,240000,USD
Machine Learning Engineer,240000,USD
Data Scientist,240000,USD
Data Engineer,240000,USD
Research Scientist,240000,USD
Research Scientist,240000,USD
Machine Learning Engineer,240000,USD
Data Engineer,240000,USD
Research Scientist,240000,USD
Machine Learning Scientist,240000,USD
Machine Learning Engineer,240000,USD
Data Integration Specialist,240000,USD
Data Engineer,240000,USD
Research Scientist,240000,USD
Machine Learning Engineer,240000,USD
Research Scientist,240000,USD
Data Scientist,240000,USD
Data Scientist,240000,USD
AI Engineer,240000,USD
Machine Learning Engineer,240000,USD
Data Scientist,240000,USD
Machine Learning Engineer,240000,USD
Research Engineer,240000,USD
