"game_id","first","time_control_name","game_end_reason","winner","created_at","last_update","type","game_request.lexicon","game_request.initial_time_seconds","game_request.increment_seconds","game_request.challenge_rule","game_request.game_mode","game_request.rating_mode","game_request.max_overtime_minutes","game_request.player_vs_bot","game_request.bot_type","game_request.rules.board_layout_name","game_request.rules.letter_distribution_name","game_request.rules.variant_name"
"X4bSwaWW","Husker","regular","TIME",1,"2024-04-13T19:29:50.443526Z","2024-04-13T19:54:59.618397Z","NATIVE","NWL23",1500,1,"VOID","REAL_TIME","CASUAL",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ta2YXBE4","MPop","regular","STANDARD",0,"2024-04-13T19:29:17.783790Z","2024-04-13T19:44:04.854055Z","NATIVE","NWL23",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"BvxJ2CVy","BasicBot","regular","TIME",0,"2024-04-13T19:25:23.925861Z","2024-04-13T19:50:29.652477Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",5,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"CKLzWz5P","BasicBot","regular","STANDARD",1,"2024-04-13T19:25:16.101139Z","2024-04-13T19:45:14.216786Z","NATIVE","NWL23",1200,1,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"k3f3Vn9u","BasicBot","regular","TIME",0,"2024-04-13T19:21:06.792875Z","2024-04-13T19:42:09.685222Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"YMaADV3j","BasicBot","regular","TIME",0,"2024-04-13T19:16:02.982544Z","2024-04-13T20:17:09.619177Z","NATIVE","NWL23",3600,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english","classic"
"g64Fz9KN","BasicBot","regular","STANDARD",0,"2024-04-13T19:15:48.053198Z","2024-04-13T19:29:42.892921Z","NATIVE","NWL23",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"VXYGBiAt","bannana809","regular","CONSECUTIVE_ZEROES",1,"2024-04-13T19:14:06.842111Z","2024-04-13T19:21:05.241519Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"qBfDWQM5","BasicBot","regular","STANDARD",1,"2024-04-13T19:12:03.012787Z","2024-04-13T19:27:28.713789Z","NATIVE","NWL23",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"h5SpEEfj","JHLO","regular","RESIGNED",1,"2024-04-13T19:08:57.307300Z","2024-04-13T19:15:13.659219Z","NATIVE","NWL23",3600,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english","classic"
"UenYAhnT","magnolia","rapid","TIME",1,"2024-04-13T19:03:59.639782Z","2024-04-13T19:13:09.662454Z","NATIVE","CSW21",540,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"V56gFWXH","BasicBot","regular","TIME",0,"2024-04-13T19:03:57.881608Z","2024-04-13T19:24:59.615381Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"XeEb3okD","Reklaw","regular","TIME",1,"2024-04-13T19:00:17.289647Z","2024-04-13T19:25:19.329061Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",5,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"EonHWVVm","artofthetroll","regular","STANDARD",0,"2024-04-13T18:50:38.409560Z","2024-04-13T19:04:25.756506Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"MF8wULHz","BasicBot","regular","STANDARD",1,"2024-04-13T18:43:08.117363Z","2024-04-13T18:50:32.745448Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"zQXnwWL5","Baracutie","regular","STANDARD",1,"2024-04-13T18:40:17.683741Z","2024-04-13T18:48:47.384524Z","NATIVE","CSW21",1020,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"wnFubzpr","BasicBot","regular","TIME",0,"2024-04-13T18:40:05.600084Z","2024-04-13T19:01:06.290630Z","NATIVE","CSW21",1200,60,"VOID","REAL_TIME","CASUAL",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"sRLki5RF","rileyscrabble","regular","RESIGNED",1,"2024-04-13T18:39:03.581789Z","2024-04-13T18:40:04.673593Z","NATIVE","CSW21",1200,60,"VOID","REAL_TIME","CASUAL",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"jsMQpJU9","BasicBot","regular","RESIGNED",0,"2024-04-13T18:38:32.652324Z","2024-04-13T18:39:02.903905Z","NATIVE","CSW21",1200,60,"VOID","REAL_TIME","CASUAL",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"juTSjPyB","BasicBot","regular","STANDARD",1,"2024-04-13T18:30:45.769972Z","2024-04-13T18:39:49.273853Z","NATIVE","CSW21",1020,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"cfbZxrFT","artofthetroll","regular","STANDARD",0,"2024-04-13T18:28:07.000863Z","2024-04-13T18:42:03.758157Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"qh9Edabc","SIMPL3","regular","STANDARD",0,"2024-04-13T18:22:48.491902Z","2024-04-13T18:33:00.717873Z","NATIVE","CSW21",2400,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ew3uQXVH","bannana809","regular","STANDARD",0,"2024-04-13T18:20:11.329756Z","2024-04-13T18:27:29.598864Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"BC3uYgPu","darkmoonhotel","regular","STANDARD",1,"2024-04-13T18:20:10.786997Z","2024-04-13T18:39:38.010207Z","NATIVE","CSW21",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"c8vwDfiG","BasicBot","regular","STANDARD",0,"2024-04-13T18:19:25.316073Z","2024-04-13T18:27:54.983034Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"fKEDfVU3","BasicBot","regular","STANDARD",0,"2024-04-13T18:14:21.333516Z","2024-04-13T18:24:26.317748Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ZCipePGU","Mrs.Martine","regular","TIME",1,"2024-04-13T18:12:35.694970Z","2024-04-13T18:33:39.668308Z","NATIVE","RD28",1200,0,"FIVE_POINT","REAL_TIME","RATED",1,TRUE,"LEVEL2_PROBABILISTIC","CrosswordGame","german",""
"n2QYzCyA","BasicBot","regular","RESIGNED",0,"2024-04-13T18:10:30.979148Z","2024-04-13T18:17:30.149003Z","NATIVE","CSW21",1800,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"jxYPNNHW","BasicBot","regular","STANDARD",0,"2024-04-13T18:08:42.688242Z","2024-04-13T18:20:07.660591Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"rgpeWaqK","BasicBot","regular","STANDARD",1,"2024-04-13T18:08:22.779989Z","2024-04-13T18:22:34.382419Z","NATIVE","CSW21",2400,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"QVr2zESc","BasicBot","regular","STANDARD",0,"2024-04-13T18:03:08.163887Z","2024-04-13T18:08:34.577984Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"BQ6jNaFV","BasicBot","regular","STANDARD",0,"2024-04-13T17:55:55.291652Z","2024-04-13T18:01:04.201773Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"kKdj9JWj","JohnMichaelNikolai","regular","STANDARD",1,"2024-04-13T17:52:39.119845Z","2024-04-13T18:10:27.129808Z","NATIVE","CSW21",1800,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"TGpZ77tF","BasicBot","regular","STANDARD",1,"2024-04-13T17:40:38.815835Z","2024-04-13T18:14:36.808814Z","NATIVE","CSW21",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"qRdBKGCc","BasicBot","regular","STANDARD",1,"2024-04-13T17:40:16.030287Z","2024-04-13T17:52:35.480852Z","NATIVE","CSW21",1800,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"L8ryTobt","BasicBot","regular","STANDARD",1,"2024-04-13T17:34:11.639235Z","2024-04-13T17:43:47.693791Z","NATIVE","NWL23",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"o3xWoiRZ","BasicBot","regular","TIME",0,"2024-04-13T17:33:57.686410Z","2024-04-13T18:43:59.663069Z","NATIVE","CSW21",3600,0,"VOID","REAL_TIME","RATED",10,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"LkmQx6A4","BasicBot","regular","RESIGNED",0,"2024-04-13T17:30:40.527897Z","2024-04-13T17:34:16.235510Z","NATIVE","CSW21",1380,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ekBun6z9","jdb","regular","TIME",1,"2024-04-13T17:30:35.403008Z","2024-04-13T18:05:39.654978Z","NATIVE","NWL23",1500,0,"VOID","REAL_TIME","RATED",10,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"hYnodAdd","BasicBot","regular","TIME",0,"2024-04-13T17:30:33.752368Z","2024-04-13T17:56:39.667436Z","NATIVE","NWL23",1500,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"YfQNSgpY","BasicBot","rapid","STANDARD",1,"2024-04-13T17:22:31.338008Z","2024-04-13T17:29:15.429380Z","NATIVE","CSW21",600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"2fu3Xbst","BasicBot","regular","STANDARD",1,"2024-04-13T17:20:03.447028Z","2024-04-13T17:29:22.269193Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","CASUAL",10,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"m3mgUREU","Iris2052","rapid","STANDARD",0,"2024-04-13T17:17:54.061640Z","2024-04-13T17:22:26.231857Z","NATIVE","CSW21",600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"cZyGBzZe","GraceOg","regular","STANDARD",1,"2024-04-13T17:16:25.891511Z","2024-04-13T17:31:20.386844Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"WGHEPHPm","BasicBot","rapid","STANDARD",0,"2024-04-13T17:14:00.122310Z","2024-04-13T17:17:50.223186Z","NATIVE","CSW21",600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"icTUsX2J","darkmoonhotel","regular","STANDARD",0,"2024-04-13T17:11:38.595645Z","2024-04-13T17:38:55.252931Z","NATIVE","CSW21",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"c3jALEsg","Iris2052","rapid","STANDARD",1,"2024-04-13T17:06:43.746563Z","2024-04-13T17:13:56.962066Z","NATIVE","CSW21",600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"mQdxsaWa","NIMESHA","regular","STANDARD",0,"2024-04-13T17:06:31.579457Z","2024-04-13T17:19:46.493215Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","CASUAL",10,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"Cyrang5e","BasicBot","regular","STANDARD",0,"2024-04-13T17:02:31.389008Z","2024-04-13T17:16:21.767437Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"LtU7VV4P","BasicBot","rapid","STANDARD",1,"2024-04-13T16:59:19.560788Z","2024-04-13T17:06:39.676650Z","NATIVE","CSW21",600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"nBUsPW8k","Iris2052","rapid","STANDARD",1,"2024-04-13T16:54:15.197963Z","2024-04-13T16:59:14.932120Z","NATIVE","CSW21",600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"SmkBTHsS","BasicBot","regular","STANDARD",0,"2024-04-13T16:52:46.537246Z","2024-04-13T17:18:29.118551Z","NATIVE","FRA24",3600,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_PROBABILISTIC","CrosswordGame","french",""
"YFbfyYhg","BasicBot","rapid","STANDARD",1,"2024-04-13T16:48:22.130722Z","2024-04-13T16:54:10.687045Z","NATIVE","CSW21",600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"HScbPfQg","Yukaa","regular","STANDARD",-1,"2024-04-13T16:42:42.066015Z","2024-04-13T16:50:33.657563Z","NATIVE","CSW21",3600,60,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english","classic"
"cou5v8zB","BasicBot","regular","STANDARD",1,"2024-04-13T16:40:49.272124Z","2024-04-13T16:47:42.189642Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"xWmnZqfV","Cappellusman","regular","STANDARD",1,"2024-04-13T16:40:13.126749Z","2024-04-13T16:51:48.865610Z","NATIVE","RD28",1800,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_PROBABILISTIC","CrosswordGame","german",""
"T8tYqoKK","Drive","regular","STANDARD",0,"2024-04-13T16:39:33.983683Z","2024-04-13T16:49:55.184196Z","NATIVE","CSW21",1320,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"9aJvKHcc","Iris2052","rapid","STANDARD",0,"2024-04-13T16:38:55.814321Z","2024-04-13T16:47:38.508936Z","NATIVE","CSW21",600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"HdUMDsYP","BasicBot","regular","STANDARD",1,"2024-04-13T16:30:44.773908Z","2024-04-13T16:39:31.448963Z","NATIVE","CSW21",1320,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"dVTYhVNH","BasicBot","rapid","STANDARD",0,"2024-04-13T16:29:11.453697Z","2024-04-13T16:35:51.097511Z","NATIVE","CSW21",600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"UB5NzKtv","scrabcakes","regular","STANDARD",0,"2024-04-13T16:28:13.099444Z","2024-04-13T16:40:38.816232Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"PdLPDgG3","BasicBot","regular","STANDARD",0,"2024-04-13T16:27:30.379956Z","2024-04-13T16:42:38.038871Z","NATIVE","CSW21",3600,60,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english","classic"
"t6e73c7u","Drive","regular","STANDARD",0,"2024-04-13T16:23:22.545264Z","2024-04-13T16:30:40.543074Z","NATIVE","CSW21",1320,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"LSU9CDTy","Iamapplejack1815","regular","STANDARD",0,"2024-04-13T16:22:58.566718Z","2024-04-13T16:38:35.972488Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"vB4Pa22n","Iris2052","rapid","STANDARD",0,"2024-04-13T16:18:00.728017Z","2024-04-13T16:28:46.241052Z","NATIVE","CSW21",600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"pK4u6fsy","BasicBot","regular","STANDARD",0,"2024-04-13T16:16:12.626196Z","2024-04-13T16:23:21.471436Z","NATIVE","CSW21",1320,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"N8DB6ERp","BasicBot","regular","STANDARD",0,"2024-04-13T16:15:07.243977Z","2024-04-13T16:25:53.849302Z","NATIVE","RD28",1800,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_PROBABILISTIC","CrosswordGame","german",""
"ANg7nEnj","BasicBot","regular","STANDARD",1,"2024-04-13T16:13:51.337239Z","2024-04-13T16:39:14.622172Z","NATIVE","CSW21",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"SwvJnTHU","Drive","regular","STANDARD",0,"2024-04-13T16:05:34.154211Z","2024-04-13T16:16:06.858887Z","NATIVE","CSW21",1320,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"Lyursb5q","BasicBot","rapid","RESIGNED",0,"2024-04-13T16:00:21.825270Z","2024-04-13T16:02:53.363934Z","NATIVE","CSW21",720,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"u2JSfZEK","Zikco22","regular","TIME",1,"2024-04-13T15:56:22.715297Z","2024-04-13T16:19:25.668046Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",3,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"r5CHJJE5","BasicBot","regular","STANDARD",1,"2024-04-13T15:55:48.876319Z","2024-04-13T16:05:32.773399Z","NATIVE","CSW21",1320,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"t2XnSy7N","jcbgrnr","regular","STANDARD",0,"2024-04-13T15:49:14.649598Z","2024-04-13T16:12:47.510209Z","NATIVE","CSW21",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"CRhthdXw","Drive","regular","STANDARD",0,"2024-04-13T15:48:44.378648Z","2024-04-13T15:55:37.758031Z","NATIVE","CSW21",1320,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"9nVNh3jM","BasicBot","regular","STANDARD",0,"2024-04-13T15:46:13.860153Z","2024-04-13T16:01:10.049727Z","NATIVE","CSW21",960,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"zDg6dKbS","BasicBot","regular","STANDARD",0,"2024-04-13T15:45:16.125727Z","2024-04-13T15:56:22.911328Z","NATIVE","RD28",1800,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_PROBABILISTIC","CrosswordGame","german",""
"WorJjvW6","BasicBot","regular","STANDARD",1,"2024-04-13T15:40:20.011950Z","2024-04-13T15:48:41.134516Z","NATIVE","CSW21",1320,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ZAonPW5Y","BasicBot","regular","TIME",0,"2024-04-13T15:39:43.616519Z","2024-04-13T16:24:49.656711Z","NATIVE","CSW21",2100,0,"VOID","REAL_TIME","RATED",10,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"sTWYF9Kj","autoauto","regular","STANDARD",0,"2024-04-13T15:33:03.458019Z","2024-04-13T15:45:50.607749Z","NATIVE","CSW21",900,0,"SINGLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"TVBmVKo8","sitago","regular","STANDARD",0,"2024-04-13T15:31:59.925243Z","2024-04-13T15:46:50.822571Z","NATIVE","RD28",1800,0,"TEN_POINT","REAL_TIME","RATED",1,TRUE,"LEVEL2_PROBABILISTIC","CrosswordGame","german",""
"hPoRW7Ji","Drive","regular","STANDARD",1,"2024-04-13T15:31:42.274066Z","2024-04-13T15:40:18.275745Z","NATIVE","CSW21",1320,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"PvEd34dG","FernandoE","regular","STANDARD",1,"2024-04-13T15:29:28.695284Z","2024-04-13T15:39:34.551258Z","NATIVE","CSW21",2100,0,"VOID","REAL_TIME","RATED",10,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"7bTUXnfc","BasicBot","regular","TIME",0,"2024-04-13T15:26:15.069279Z","2024-04-13T15:43:19.617208Z","NATIVE","CSW21",960,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"KUsyBNPd","BasicBot","regular","STANDARD",1,"2024-04-13T15:23:23.825499Z","2024-04-13T15:31:39.653688Z","NATIVE","CSW21",1320,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"yMmeWLDs","Senuli_12345","regular","TIME",1,"2024-04-13T15:22:46.404475Z","2024-04-13T15:43:49.668509Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"f3JwBHAv","anupama","regular","STANDARD",0,"2024-04-13T15:22:09.650457Z","2024-04-13T15:30:47.456847Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"nntK8v9K","BasicBot","regular","STANDARD",0,"2024-04-13T15:21:18.449845Z","2024-04-13T15:29:12.620389Z","NATIVE","CSW21",2100,0,"VOID","REAL_TIME","RATED",10,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"gpxdGnWF","BasicBot","regular","RESIGNED",0,"2024-04-13T15:20:37.422558Z","2024-04-13T15:22:44.623615Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"QFF5T3Va","BasicBot","regular","TIME",0,"2024-04-13T15:19:55.693021Z","2024-04-13T15:35:59.208649Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"rqLwgmNp","Drive","regular","STANDARD",0,"2024-04-13T15:14:28.150714Z","2024-04-13T15:23:18.663401Z","NATIVE","CSW21",1320,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ULgek9WG","BasicBot","rapid","STANDARD",0,"2024-04-13T15:11:28.076850Z","2024-04-13T15:21:44.214633Z","NATIVE","CSW21",720,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ZHi8UqkD","BasicBot","regular","TIME",0,"2024-04-13T15:10:19.851437Z","2024-04-13T15:30:29.660948Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"tY8xeUjR","BasicBot","regular","TIME",0,"2024-04-13T15:04:19.579179Z","2024-04-13T15:39:29.646509Z","NATIVE","NWL23",1500,0,"VOID","REAL_TIME","RATED",10,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"QW2qR36k","BasicBot","regular","STANDARD",1,"2024-04-13T15:03:17.203295Z","2024-04-13T15:14:25.052089Z","NATIVE","CSW21",1320,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"4DUCpvyo","BasicBot","regular","STANDARD",1,"2024-04-13T14:59:54.455755Z","2024-04-13T15:22:48.688066Z","NATIVE","CSW21",3600,60,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"KPoQJvso","BasicBot","rapid","TIME",0,"2024-04-13T14:59:10.268494Z","2024-04-13T15:11:13.174481Z","NATIVE","CSW21",720,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"YfiM9URi","ChenOnnPeng","regular","STANDARD",0,"2024-04-13T14:57:21.972607Z","2024-04-13T15:10:10.099759Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"eKenckDD","sjkch2","regular","STANDARD",0,"2024-04-13T14:55:47.700257Z","2024-04-13T15:11:33.709723Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"evxaNvGv","BasicBot","regular","STANDARD",0,"2024-04-13T14:49:59.632714Z","2024-04-13T15:04:28.149679Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"NnqwNdye","Cappellusman","regular","STANDARD",1,"2024-04-13T14:49:11.864723Z","2024-04-13T15:00:54.887399Z","NATIVE","RD28",1800,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_PROBABILISTIC","CrosswordGame","german",""
"mtHkFk3v","leto90","regular","TIME",1,"2024-04-13T14:48:41.096680Z","2024-04-13T15:08:49.615534Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","CASUAL",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"adTPrFdG","jdb","regular","STANDARD",1,"2024-04-13T14:43:57.353143Z","2024-04-13T15:04:11.343414Z","NATIVE","NWL23",1500,0,"VOID","REAL_TIME","RATED",10,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"95jcgPkA","BasicBot","rapid","TIME",0,"2024-04-13T14:42:22.218087Z","2024-04-13T14:53:24.320234Z","NATIVE","CSW21",600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"YB9S7LNb","BasicBot","regular","STANDARD",0,"2024-04-13T14:41:28.783982Z","2024-04-13T14:48:37.820409Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","CASUAL",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
